Date,BTC-CAD,ETH-CAD,SPY
2020-05-19,13560.9365234375,297.5213928222656,269.9190673828125
2020-05-20,13241.1337890625,292.1268920898437,274.5044860839844
2020-05-21,12666.3330078125,278.7776794433594,272.6093444824219
2020-05-22,12857.904296875,290.0886535644531,273.1270751953125
2020-05-23,12895.3046875,292.2243347167969,
2020-05-24,12293.2158203125,283.0122985839844,
2020-05-25,12445.0634765625,286.8795166015625,
2020-05-26,12177.46875,278.2845764160156,276.4921264648437
2020-05-27,12630.3720703125,287.33447265625,280.6061096191406
2020-05-28,13121.0263671875,302.81414794921875,280.0883483886719
2020-05-29,13000.0341796875,303.9248046875,281.3363952636719
2020-05-30,13359.8955078125,333.7704772949219,
2020-05-31,13034.29296875,318.21014404296875,
2020-06-01,13812.48828125,335.54449462890625,282.4735412597656
2020-06-02,12873.8603515625,320.4604187011719,284.8124389648437
2020-06-03,13031.103515625,329.5038757324219,288.60272216796875
2020-06-04,13233.3291015625,330.0372314453125,287.8447265625
2020-06-05,12972.7880859375,323.76092529296875,295.2220458984375
2020-06-06,12956.87890625,324.71295166015625,
2020-06-07,13071.93359375,328.4003295898437,
2020-06-08,13063.2109375,329.2843017578125,298.79052734375
2020-06-09,13147.34765625,328.7091369628906,296.5624694824219
2020-06-10,13253.5234375,332.26806640625,294.9076843261719
2020-06-11,12711.013671875,315.9455871582031,277.9066467285156
2020-06-12,12883.56640625,322.730712890625,281.2347106933594
2020-06-13,12876.001953125,324.6544189453125,
2020-06-14,12803.015625,319.3183898925781,
2020-06-15,12791.0048828125,311.1961364746094,283.86016845703125
2020-06-16,12907.7607421875,317.2342224121094,289.3239440917969
2020-06-17,12871.5322265625,316.3871459960937,288.1221008300781
2020-06-18,12793.9384765625,315.50555419921875,288.2330017089844
2020-06-19,12640.25,309.1170349121094,286.5857238769531
2020-06-20,12700.5693359375,312.02392578125,
2020-06-21,12668.61328125,311.81201171875,
2020-06-22,13028.3251953125,327.48406982421875,288.42431640625
2020-06-23,13041.349609375,330.6392517089844,289.7521057128906
2020-06-24,12707.974609375,321.7001953125,282.3609313964844
2020-06-25,12634.4716796875,317.6675720214844,285.387939453125
2020-06-26,12541.28515625,314.3466491699219,278.6095886230469
2020-06-27,12380.4267578125,305.1650695800781,
2020-06-28,12506.509765625,308.22784423828125,
2020-06-29,12552.2529296875,311.6532592773437,282.7044372558594
2020-06-30,12404.7802734375,307.2214660644531,286.3257751464844
2020-07-01,12543.140625,314.1293640136719,288.3313903808594
2020-07-02,12380.2392578125,311.27947998046875,289.919189453125
2020-07-03,12313.7509765625,305.4107360839844,
2020-07-04,12374.9775390625,310.4068908691406,
2020-07-05,12296.1455078125,308.5094299316406,
2020-07-06,12693.783203125,326.9891357421875,294.394775390625
2020-07-07,12588.0009765625,325.2694396972656,291.3585510253906
2020-07-08,12745.560546875,333.4573974609375,293.58697509765625
2020-07-09,12599.8515625,330.025390625,291.9156494140625
2020-07-10,12614.8642578125,327.6275329589844,294.8962097167969
